x,y,boundary_type,cluster_id,z
12.26574,-5.8862824,Sentence,0,7.560926
10.408054,-8.10759,Sentence,1,9.209261
13.546813,-4.2084947,Sentence,0,8.258721
12.337275,-5.816176,Sentence,2,8.569546
12.487998,-7.5130243,Sentence,2,10.360131
10.20505,-4.102238,Sentence,0,10.172048
12.631311,-6.498366,Sentence,2,9.24716
13.723303,-4.5915937,Sentence,0,8.206563
7.9704595,-4.122723,Sentence,0,7.250808
12.51481,-7.978701,Sentence,1,8.419283
12.969988,-5.692376,Sentence,2,9.479898
12.209988,-8.509798,Sentence,1,9.03914
10.830258,-7.02904,Sentence,2,9.807943
13.144171,-6.0216503,Sentence,2,9.295661
13.21491,-4.371181,Sentence,0,9.149727
12.034457,-7.085046,Sentence,1,8.521579
11.912737,-6.3602386,Sentence,2,10.663864
11.221937,-5.3797946,Sentence,0,8.183038
11.847658,-7.448449,Sentence,0,8.211463
12.104099,-6.0310087,Sentence,0,7.9267473
10.037449,-7.160242,Sentence,0,8.804793
12.243451,-6.5046964,Sentence,0,8.578171
10.33922,-5.331175,Sentence,0,7.919447
11.991557,-5.623729,Sentence,0,9.023695
12.329903,-8.2681675,Sentence,1,8.45774
12.598442,-5.678978,Sentence,2,9.905661
12.837043,-8.109867,Sentence,1,9.185536
12.251846,-8.489809,Sentence,1,8.061707
13.083284,-6.6753,Sentence,2,10.089455
12.709372,-6.0296426,Sentence,2,10.553843
11.8365345,-7.0903616,Sentence,1,8.990047
11.991741,-7.556174,Sentence,2,10.523918
11.271832,-7.3332586,Sentence,0,8.616314
12.258937,-5.232211,Sentence,2,10.57415
12.548993,-8.087317,Sentence,1,8.87949
12.503358,-6.9639926,Sentence,2,10.586449
12.45938,-8.231697,Sentence,1,9.804815
12.33628,-8.691132,Sentence,1,8.463121
12.383426,-6.5544147,Sentence,2,10.2266035
10.781203,-8.130199,Sentence,1,8.549664
12.05753,-8.709305,Sentence,1,9.473198
12.331075,-5.177174,Sentence,2,10.55308
12.684849,-7.995804,Sentence,1,9.432648
13.590227,-4.2636895,Sentence,0,8.700921
12.369966,-8.692655,Sentence,1,8.767179
11.871544,-7.0699472,Sentence,0,8.441664
11.216005,-6.3724356,Sentence,2,10.461232
11.206886,-8.688909,Sentence,1,9.28348
11.865632,-7.9280562,Sentence,1,9.274859
11.709879,-7.9795513,Sentence,0,8.834953
12.579382,-8.376542,Sentence,1,8.472277
11.437153,-8.391901,Sentence,1,9.075766
12.525086,-6.85551,Sentence,2,10.687054
11.239587,-8.058857,Sentence,1,8.7879505
11.874267,-7.9163947,Sentence,1,9.832638
12.325311,-8.469508,Sentence,1,9.714963
11.93728,-5.982396,Sentence,2,9.438547
13.098449,-7.913461,Sentence,2,8.6213875
12.565266,-7.7125597,Sentence,2,9.849519
12.4029045,-7.569818,Sentence,1,9.534294
10.354929,-8.605719,Sentence,1,9.080911
10.314406,-8.178714,Sentence,1,8.846313
11.796922,-6.460624,Sentence,0,7.658737
11.768981,-6.8783116,Sentence,2,10.268532
12.259473,-8.543341,Sentence,1,9.083367
11.012532,-3.459863,Sentence,0,7.0065613
10.4939165,-4.624024,Sentence,0,6.3443165
12.473305,-8.002032,Sentence,1,8.994364
12.35632,-4.8276896,Sentence,2,9.947562
10.626492,-5.2059317,Sentence,0,9.759661
12.38458,-7.901036,Sentence,1,9.643106
12.060855,-8.500844,Sentence,1,9.449231
11.954894,-8.836287,Sentence,1,8.24253
12.172431,-8.566704,Sentence,1,8.738589
12.365028,-8.347238,Sentence,1,8.067814
11.814226,-8.096844,Sentence,1,9.583468
12.528241,-7.6425595,Sentence,2,10.33982
12.427802,-6.2264147,Sentence,0,8.367801
11.382893,-5.7588663,Sentence,2,8.815578
12.58779,-8.287601,Sentence,1,8.475188
10.406444,-6.9862876,Sentence,0,8.757099
12.902422,-7.263796,Sentence,2,9.921952
10.667594,-8.725191,Sentence,1,8.384067
10.932735,-8.790588,Sentence,1,8.955177
10.9745655,-8.836037,Sentence,1,8.54241
11.668692,-7.9076514,Sentence,1,8.1737995
13.989852,-3.8655224,Sentence,0,7.5521564
10.860469,-8.3779125,Sentence,1,9.255734
12.794555,-7.012526,Sentence,1,8.704879
11.220844,-7.940689,Sentence,1,8.2960825
