genre,marker,mean_freq
集_산문,한대,0.03695535952953756
集_산문,로대,0.0033079390537289494
集_산문,니라,0.10612135792568832
集_산문,할새,0.016372627639668538
集_산문,하다,0.09950547981823042
集_산문,고한대,6.682705159048383e-05
集_산문,라하더니,0.0018377439187383052
集_산문,아하고,0.0028735632183908046
集_산문,하나니,0.008821170809943865
集_산문,리오하다,0.0008353381448810478
集_산문,아하다,0.0013699545576049185
集_산문,져,6.682705159048383e-05
集_산문,리잇고,0.0017709168671478214
集_산문,니이다,0.14461373964180702
集_산문,호니,0.003074044373162256
集_산문,완대,0.0008687516706762898
集_산문,릿고하니,6.682705159048383e-05
集_산문,오하노니,6.682705159048383e-05
集_산문,오하니,0.0032076984763432237
集_산문,어다,0.001136059877038225
集_산문,리라하야늘,0.00013365410318096765
集_산문,엔,0.022353648757016842
集_산문,라하니이다,0.005312750601443464
集_산문,니잇가,0.0009021651964715317
集_산문,리잇가,0.010892809409248864
集_산문,라하나,0.0014367816091954023
集_산문,라한,6.682705159048383e-05
集_산문,잇가,0.017742582197273458
集_산문,하니이다,0.023489708634055067
集_산문,잇고,0.0007016840417000802
集_산문,리이다,0.012630312750601443
集_산문,하나,0.0006682705159048383
集_산문,호대,0.0011026463512429831
集_산문,라하나이다,0.003909382518043304
集_산문,하오리다,6.682705159048383e-05
集_산문,인대,0.0005346164127238706
集_산문,라하니라,0.01971398021919273
集_산문,하시고,0.011026463512429831
集_산문,러이다,0.00013365410318096765
集_산문,라하며,0.0011026463512429831
集_산문,오라하니라,6.682705159048383e-05
集_산문,라하리라,0.0002673082063619353
集_산문,하니라,0.07705159048382786
集_산문,인저하다,6.682705159048383e-05
集_산문,하다하고,0.00010024057738572574
集_산문,호리이다,0.0009355787222667736
集_산문,일새니이다,0.0017709168671478214
集_산문,라하시니,0.0037757284148623362
集_산문,어시늘,0.0005680299385191125
集_산문,하오니,0.0025060144346431435
集_산문,인저하니이다,3.3413525795241913e-05
集_산문,라하나니,0.0007016840417000802
集_산문,하시리니,0.0003007217321571772
集_산문,로니,0.0005346164127238706
集_산문,여라하니이다,6.682705159048383e-05
集_산문,하야는,0.00681635926222935
集_산문,시리이다,0.0002673082063619353
集_산문,리오하시리이다,6.682705159048383e-05
集_산문,릿고,0.0006014434643143544
集_산문,하시니이다,0.0036420743116813686
集_산문,하사,0.014768778401496926
集_산문,하시리이다,0.00016706762897620957
集_산문,시니이다,0.0011026463512429831
集_산문,하시며,0.0016372627639668538
集_산문,오니,3.3413525795241913e-05
集_산문,리오하리이다,3.3413525795241913e-05
集_산문,리오하니이다,0.00010024057738572574
集_산문,라한대,0.0040430366212242715
集_산문,라하사,0.0005346164127238706
集_산문,시어늘,6.682705159048383e-05
集_산문,오하고,0.0005012028869286287
集_산문,라호되,0.0005346164127238706
集_산문,리오하더니,0.00013365410318096765
集_산문,오하노라,3.3413525795241913e-05
集_산문,하시리라,6.682705159048383e-05
集_산문,리시오,6.682705159048383e-05
集_산문,하나니라,0.002372360331462176
