kind,name,x,y,count
marker,라하니@0,-2.2637887,-14.4828825,312.0
marker,로되@11,-11.107699,11.630492,312.0
marker,로되@7,-13.063434,-1.92558,311.0
marker,할새@15,-0.08358627,-0.47981697,311.0
marker,호되@11,-11.134535,11.664011,311.0
marker,로되@4,6.9188137,1.4191859,309.0
marker,오@1,4.815588,16.439205,308.0
marker,라도@12,3.7405941,-7.1535096,307.0
marker,잇가@10,7.511909,11.251574,307.0
marker,하며@7,-13.09535,-1.8673861,307.0
marker,하시니@10,7.5538683,11.222643,307.0
marker,하니이다@15,-0.08028047,-0.48429087,303.0
marker,와@4,6.995713,1.3312955,299.0
marker,라하고@6,-5.7111497,23.440804,297.0
marker,라도@13,-0.25370005,17.226097,295.0
marker,하라@10,7.523019,11.34442,294.0
marker,할새@7,-13.096863,-1.871373,288.0
marker,와@0,-2.3019161,-14.550593,287.0
marker,하며@8,6.0575466,28.898327,287.0
marker,라하고@7,-13.162488,-1.8194715,286.0
marker,하나니@8,5.995164,28.854084,284.0
marker,리오@11,-11.232814,11.665487,282.0
marker,하시니@1,4.659669,16.361546,282.0
marker,리라@13,-0.1579143,17.211918,281.0
marker,호되@7,-13.103683,-1.8688242,280.0
marker,하소서@10,7.5306673,11.399943,279.0
marker,라하니라@8,5.9890504,28.859837,278.0
marker,와@6,-5.7132983,23.43544,277.0
marker,어든@15,0.03028239,-0.54059476,275.0
marker,러니@13,-0.036496807,17.195288,274.0
marker,어든@1,4.642854,16.348902,273.0
marker,오@3,12.796614,-1.075853,273.0
marker,리오@9,-5.713203,-1.4072345,272.0
marker,어니와@12,3.4515338,-7.090146,270.0
marker,라하고@11,-11.29498,11.669533,268.0
marker,리오@3,12.829679,-1.0434844,268.0
marker,하나니@11,-11.274618,11.664147,268.0
marker,도@13,-0.051102933,17.213266,266.0
marker,며@15,0.08333277,-0.5442071,264.0
marker,하사@9,-5.6296,-1.3759921,264.0
marker,나@3,12.816119,-1.0863299,261.0
marker,리이다@10,7.562599,11.5882635,257.0
marker,로되@6,-5.7710853,23.469374,256.0
marker,엔@11,-11.328916,11.677453,253.0
marker,리라@15,0.13275775,-0.5810232,252.0
marker,라하고@4,7.155031,1.0269818,251.0
marker,어니와@1,4.567609,16.252823,248.0
marker,어든@4,7.16585,1.0239568,248.0
marker,라가@11,-11.358349,11.657083,247.0
marker,러니@12,3.3084822,-7.062002,247.0
marker,러라@7,-13.143139,-1.8449026,244.0
marker,하면@8,6.073581,28.791538,243.0
marker,하시니@4,7.207237,0.94591033,243.0
marker,러니@0,-2.4154592,-14.683006,242.0
