hanja,hyeonto,cooccur_count,hanja_count,hyeonto_count,pmi
所,하면,60,12656,1137,0.611
有,어늘,343,16242,5066,0.61
得,하니라,78,6911,2711,0.608
士,로,125,4026,7466,0.607
從,리라,12,3309,872,0.607
出,하면,20,4231,1137,0.606
生,도,8,3215,599,0.605
臣,도,16,6439,599,0.603
此,로다,32,8103,952,0.603
其,하라,101,30717,794,0.601
之,니라,1220,69570,4236,0.6
大,가,126,9361,3256,0.598
無,니,311,9706,7760,0.597
行,하니이다,16,4901,791,0.596
非,로다,17,4326,952,0.596
所,와,125,12656,2395,0.595
五,로되,26,3226,1954,0.595
五,며,10,3226,752,0.594
此,니,259,8103,7760,0.593
人,러라,99,19215,1251,0.593
如,하니라,65,5821,2711,0.593
一,니,245,7673,7760,0.592
於,니라,310,17777,4236,0.592
有,하며,235,16242,3517,0.591
知,하니이다,20,6165,791,0.587
四,요,105,3183,8043,0.587
君,면,235,6963,8230,0.587
文,는,368,4388,20443,0.587
可,하니이다,30,9245,791,0.587
子,도,42,17119,599,0.585
軍,어늘,66,3184,5066,0.583
及,하여,631,4008,38494,0.583
爲,하니라,254,22901,2711,0.583
出,하니,369,4231,21328,0.583
吾,면,124,3686,8230,0.582
不,로다,142,36502,952,0.582
爲,니이다,449,22901,4802,0.58
五,니,102,3226,7760,0.577
之,하라,225,69570,794,0.577
大,엔,27,9361,708,0.577
知,라하니라,17,6165,678,0.575
未,에,367,4332,20869,0.572
後,라하니,42,5088,2035,0.571
能,라하니,47,5699,2035,0.57
皆,하니,494,5714,21328,0.57
大,하니이다,30,9361,791,0.569
以,리오,283,34619,2019,0.568
大,로되,74,9361,1954,0.567
爲,리오,187,22901,2019,0.567
年,로되,48,6075,1954,0.566
爲,요,744,22901,8043,0.565
在,오,39,4310,2241,0.564
與,가,92,7002,3256,0.563
得,하니이다,22,6911,791,0.56
得,잇가,18,6911,647,0.56
而,며,108,35709,752,0.559
諸,가,48,3669,3256,0.557
用,하여는,13,4385,738,0.557
日,호되,15,3756,995,0.556
吾,나,75,3686,5073,0.555
三,러라,27,5380,1251,0.555
見,하여는,13,4395,738,0.554
國,어늘,110,5416,5066,0.554
上,할새,20,5497,908,0.553
國,를,65,5416,2996,0.553
在,니라,73,4310,4236,0.55
文,와,42,4388,2395,0.55
十,니,178,5743,7760,0.549
出,로되,33,4231,1954,0.548
及,러라,20,4008,1251,0.547
子,할새,62,17119,908,0.547
今,라도,29,5115,1421,0.547
而,하니라,386,35709,2711,0.546
今,이,273,5115,13390,0.546
天,라도,51,9000,1421,0.546
欲,하여,586,3821,38494,0.545
得,러니,90,6911,3273,0.543
謂,라,628,5258,30042,0.542
在,니,133,4310,7760,0.542
民,하고,413,3618,28730,0.541
將,라하니,43,5323,2035,0.54
後,하노라,15,5088,743,0.539
出,어늘,85,4231,5066,0.538
以,라하니라,93,34619,678,0.537
禮,며,10,3359,752,0.536
時,하여,643,4223,38494,0.535
之,하면,313,69570,1137,0.535
之,니이다,1322,69570,4802,0.535
民,니,111,3618,7760,0.534
師,리라,12,3481,872,0.534
至,니이다,125,6585,4802,0.534
先,라하여,8,3097,654,0.533
州,어늘,79,3948,5066,0.533
官,를,37,3125,2996,0.533
行,하면,22,4901,1137,0.532
於,니이다,337,17777,4802,0.532
不,나,730,36502,5073,0.53
官,하고,354,3125,28730,0.53
用,며,13,4385,752,0.53
死,하니,265,3155,21328,0.528
如,하시니,14,5821,611,0.528
事,하면,34,7598,1137,0.527
一,로되,59,7673,1954,0.527
故,니라,115,6906,4236,0.526
相,하니라,49,4601,2711,0.525
子,라하여,44,17119,654,0.525
子,로다,64,17119,952,0.524
大,와,88,9361,2395,0.524
兵,이,220,4184,13390,0.524
諸,하니,307,3669,21328,0.523
三,호되,21,5380,995,0.523
有,니라,270,16242,4236,0.523
爲,라하고,110,22901,1225,0.522
士,로다,15,4026,952,0.519
侯,러니,54,4218,3273,0.519
此,요,255,8103,8043,0.519
官,러니,40,3125,3273,0.518
後,라하여,13,5088,654,0.517
爲,니라,379,22901,4236,0.517
在,에,351,4310,20869,0.515
事,면,244,7598,8230,0.515
道,가,52,4092,3256,0.515
在,라하여,11,4310,654,0.515
此,하니이다,25,8103,791,0.514
死,로되,24,3155,1954,0.512
世,아,45,3916,2954,0.511
晉,리라,11,3243,872,0.51
能,니,172,5699,7760,0.51
行,하며,67,4901,3517,0.509
自,러라,37,7614,1251,0.509
行,를,57,4901,2996,0.508
兵,하고,466,4184,28730,0.506
士,하여,601,4026,38494,0.506
死,라하여,8,3155,654,0.506
與,호되,27,7002,995,0.505
如,하니,481,5821,21328,0.505
于,하니라,51,4860,2711,0.503
夫,로,166,5744,7466,0.503
皆,라하니,45,5714,2035,0.503
能,로다,21,5699,952,0.503
文,하니라,46,4388,2711,0.502
乃,라하니,27,3432,2035,0.502
未,니,130,4332,7760,0.502
後,가,64,5088,3256,0.501
國,이,280,5416,13390,0.5
得,라,802,6911,30042,0.5
從,라하니,26,3309,2035,0.5
州,하고,438,3948,28730,0.5
一,하노라,22,7673,743,0.499
道,요,127,4092,8043,0.499
世,라,454,3916,30042,0.499
太,하시니,9,3822,611,0.497
國,와,50,5416,2395,0.497
不,하니라,381,36502,2711,0.496
其,면,972,30717,8230,0.494
士,라도,22,4026,1421,0.494
軍,라하고,15,3184,1225,0.494
大,러라,45,9361,1251,0.493
兵,하다,199,4184,12378,0.493
以,라하고,163,34619,1225,0.493
于,라하니,38,4860,2035,0.493
道,니,122,4092,7760,0.493
得,라하니,54,6911,2035,0.492
天,며,26,9000,752,0.492
一,하시니,18,7673,611,0.492
不,리오,283,36502,2019,0.492
道,는,321,4092,20443,0.491
天,니,268,9000,7760,0.491
士,와,37,4026,2395,0.491
事,하니라,79,7598,2711,0.49
諸,하면,16,3669,1137,0.49
於,하니,1453,17777,21328,0.489
爲,하다,1086,22901,12378,0.489
將,하여,785,5323,38494,0.489
書,한대,46,4799,2501,0.489
相,하며,62,4601,3517,0.489
公,러니,143,11407,3273,0.488
道,면,129,4092,8230,0.488
禮,호대,10,3359,778,0.487
不,로되,273,36502,1954,0.487
能,라도,31,5699,1421,0.487
之,가,866,69570,3256,0.486
今,하니,417,5115,21328,0.485
然,리라,21,6302,872,0.485
三,호대,16,5380,778,0.485
而,니,1058,35709,7760,0.484
下,하노라,30,10574,743,0.484
州,호되,15,3948,995,0.484
日,로되,28,3756,1954,0.483
知,하고,676,6165,28730,0.483
君,라하니라,18,6963,678,0.482
先,라하니라,8,3097,678,0.481
然,하니이다,19,6302,791,0.481
一,에,610,7673,20869,0.48
王,하시니,19,8165,611,0.48
又,한대,40,4202,2501,0.479
然,러라,30,6302,1251,0.479
知,면,193,6165,8230,0.478
臣,라하여,16,6439,654,0.477
若,는,265,3413,20443,0.476
天,요,275,9000,8043,0.476
禮,니,99,3359,7760,0.476
夫,하다,270,5744,12378,0.476
皆,나,110,5714,5073,0.475
天,하니이다,27,9000,791,0.474
明,잇가,8,3261,647,0.474
相,하니,372,4601,21328,0.473
如,로다,21,5821,952,0.473
兵,하니,338,4184,21328,0.472
者,러라,100,21101,1251,0.472
公,호되,43,11407,995,0.472
從,아,37,3309,2954,0.471
所,잇가,31,12656,647,0.471
兵,하면,18,4184,1137,0.471
從,면,103,3309,8230,0.47
夫,도,13,5744,599,0.469
五,하여는,9,3226,738,0.469
世,하노라,11,3916,743,0.469
而,라,4054,35709,30042,0.469
生,하니,259,3215,21328,0.468
吾,요,112,3686,8043,0.468
爲,로되,169,22901,1954,0.468
君,니,204,6963,7760,0.467
民,하며,48,3618,3517,0.466
侯,하니,339,4218,21328,0.465
明,니이다,59,3261,4802,0.464
不,하시니,84,36502,611,0.464
君,하시니,16,6963,611,0.462
于,하고,525,4860,28730,0.462
三,니,157,5380,7760,0.462
焉,하시니,7,3049,611,0.461
道,를,46,4092,2996,0.459
君,라하고,32,6963,1225,0.458
及,와,36,4008,2395,0.458
不,하고,3934,36502,28730,0.458
非,라하니라,11,4326,678,0.458
下,니라,168,10574,4236,0.458
非,라하니,33,4326,2035,0.457
日,하면,16,3756,1137,0.456
民,하여는,10,3618,738,0.456
未,라하니라,11,4332,678,0.456
皆,라하여,14,5714,654,0.456
夫,로되,42,5744,1954,0.455
其,하며,404,30717,3517,0.454
者,니이다,379,21101,4802,0.454
然,니이다,113,6302,4802,0.452
之,라도,369,69570,1421,0.451
爲,라하니,174,22901,2035,0.451
焉,하니이다,9,3049,791,0.451
自,하니라,77,7614,2711,0.45
以,하니,2753,34619,21328,0.449
生,가,39,3215,3256,0.448
世,는,298,3916,20443,0.447
得,어든,21,6911,817,0.446
以,한대,322,34619,2501,0.446
死,에,245,3155,20869,0.446
而,라하니라,90,35709,678,0.445
下,하여는,29,10574,738,0.445
至,어든,20,6585,817,0.445
吾,니라,58,3686,4236,0.444
子,러니,208,17119,3273,0.443
諸,어늘,69,3669,5066,0.443
死,도,7,3155,599,0.44
夫,며,16,5744,752,0.44
夫,하시니,13,5744,611,0.44
於,리오,133,17777,2019,0.44
言,나,141,7503,5073,0.44
以,라하니,261,34619,2035,0.44
子,라하니,129,17119,2035,0.439
道,라,455,4092,30042,0.439
得,러라,32,6911,1251,0.439
使,하여,1041,7315,38494,0.437
至,에,508,6585,20869,0.437
日,라하고,17,3756,1225,0.436
民,하여,514,3618,38494,0.435
與,라가,36,7002,1394,0.434
士,로되,29,4026,1954,0.433
則,하며,124,9567,3517,0.433
出,러니,51,4231,3273,0.432
以,하면,145,34619,1137,0.432
欲,하면,16,3821,1137,0.432
無,하니,762,9706,21328,0.431
然,에,484,6302,20869,0.431
在,로되,31,4310,1954,0.431
民,로되,26,3618,1954,0.43
有,라,1795,16242,30042,0.43
三,엔,14,5380,708,0.429
臣,가,77,6439,3256,0.428
世,나,73,3916,5073,0.428
得,요,204,6911,8043,0.427
相,하여,650,4601,38494,0.427
從,하니,259,3309,21328,0.427
諸,하노라,10,3669,743,0.426
必,라,432,3926,30042,0.424
先,를,34,3097,2996,0.424
二,하노라,14,5144,743,0.424
事,잇가,18,7598,647,0.423
從,하노라,9,3309,743,0.423
在,라가,22,4310,1394,0.423
見,하니,343,4395,21328,0.422
禮,라하니,25,3359,2035,0.422
亦,라하여,11,4602,654,0.421
見,니라,68,4395,4236,0.42
王,어늘,151,8165,5066,0.419
三,요,158,5380,8043,0.419
君,엔,18,6963,708,0.419
生,니,91,3215,7760,0.418
公,러라,52,11407,1251,0.416
爲,하니이다,66,22901,791,0.416
四,니,90,3183,7760,0.416
諸,도,8,3669,599,0.415
諸,와,32,3669,2395,0.415
欲,잇가,9,3821,647,0.415
一,며,21,7673,752,0.415
見,러라,20,4395,1251,0.414
之,니,1964,69570,7760,0.414
士,며,11,4026,752,0.412
下,로되,75,10574,1954,0.411
乃,로,93,3432,7466,0.411
相,와,40,4601,2395,0.411
如,라도,30,5821,1421,0.41
者,니라,324,21101,4236,0.409
能,라하니라,14,5699,678,0.408
言,한대,68,7503,2501,0.408
師,하고,362,3481,28730,0.407
焉,니이다,53,3049,4802,0.407
其,를,333,30717,2996,0.406
得,니,194,6911,7760,0.406
知,오,50,6165,2241,0.406
者,엔,54,21101,708,0.405
之,는,5138,69570,20443,0.404
後,러라,23,5088,1251,0.404
焉,어든,9,3049,817,0.404
下,는,781,10574,20443,0.404
者,로되,149,21101,1954,0.404
已,하니이다,11,3851,791,0.403
上,하여,764,5497,38494,0.403
死,하다,141,3155,12378,0.403
官,하여,434,3125,38494,0.402
天,라하니라,22,9000,678,0.401
禮,와,29,3359,2395,0.401
而,리오,260,35709,2019,0.401
人,요,557,19215,8043,0.4
兵,호되,15,4184,995,0.4
已,라하고,17,3851,1225,0.4
未,하니,333,4332,21328,0.4
子,호대,48,17119,778,0.4
死,가,37,3155,3256,0.4
欲,라하니,28,3821,2035,0.399
又,하니라,41,4202,2711,0.398
於,로되,125,17777,1954,0.398
中,하니라,55,5639,2711,0.398
時,러라,19,4223,1251,0.397
若,니라,52,3413,4236,0.397
兵,와,36,4184,2395,0.396
在,라,465,4310,30042,0.395
於,하니라,173,17777,2711,0.395
行,한대,44,4901,2501,0.395
是,하니라,71,7292,2711,0.395
知,와,53,6165,2395,0.395
一,와,66,7673,2395,0.395
世,러니,46,3916,3273,0.394
以,요,998,34619,8043,0.392
能,라하고,25,5699,1225,0.391
謂,는,385,5258,20443,0.391
事,니,211,7598,7760,0.39
與,와,60,7002,2395,0.39
爲,잇가,53,22901,647,0.39
得,하니,527,6911,21328,0.389
如,리오,42,5821,2019,0.388
先,하고,318,3097,28730,0.388
爲,하고,2349,22901,28730,0.387
是,라하니,53,7292,2035,0.387
可,오,74,9245,2241,0.387
者,라도,107,21101,1421,0.386
得,나,125,6911,5073,0.385
晉,하여,445,3243,38494,0.385
民,가,42,3618,3256,0.385
今,면,150,5115,8230,0.384
出,호되,15,4231,995,0.384
事,니이다,130,7598,4802,0.384
人,를,205,19215,2996,0.383
事,가,88,7598,3256,0.382
欲,하니,290,3821,21328,0.382
相,하라,13,4601,794,0.382
人,아,202,19215,2954,0.382
又,하면,17,4202,1137,0.382
人,호되,68,19215,995,0.381
先,어든,9,3097,817,0.381
生,라하고,14,3215,1225,0.381
亦,나,83,4602,5073,0.381
所,면,370,12656,8230,0.38
則,잇가,22,9567,647,0.38
以,하고,3532,34619,28730,0.379
乃,하니,260,3432,21328,0.379
如,아,61,5821,2954,0.378
太,하여,522,3822,38494,0.378
於,나,320,17777,5073,0.378
至,니라,99,6585,4236,0.378
國,니,149,5416,7760,0.377
今,나,92,5115,5073,0.377
州,하여,539,3948,38494,0.377
人,는,1393,19215,20443,0.377
時,하면,17,4223,1137,0.375
官,요,89,3125,8043,0.375
言,하니이다,21,7503,791,0.374
中,에,416,5639,20869,0.373
以,며,92,34619,752,0.372
無,어든,28,9706,817,0.371
子,라하니라,41,17119,678,0.371
晉,어늘,58,3243,5066,0.371
已,나,69,3851,5073,0.371
時,하여는,11,4223,738,0.37
與,하니라,67,7002,2711,0.37
下,라도,53,10574,1421,0.369
行,니이다,83,4901,4802,0.369
此,오,64,8103,2241,0.368
於,라도,89,17777,1421,0.368
用,잇가,10,4385,647,0.368
知,도,13,6165,599,0.367
至,러라,29,6585,1251,0.367
在,하니이다,12,4310,791,0.366
行,하여,664,4901,38494,0.366
之,라하니라,166,69570,678,0.366
于,하여,658,4860,38494,0.365
如,로되,40,5821,1954,0.365
五,를,34,3226,2996,0.365
國,가,62,5416,3256,0.365
世,라하여,9,3916,654,0.364
爲,니,624,22901,7760,0.363
兵,라하고,18,4184,1225,0.363
士,는,289,4026,20443,0.363
於,어든,51,17777,817,0.363
夫,면,166,5744,8230,0.363
見,할새,14,4395,908,0.362
之,리오,493,69570,2019,0.362
者,오,166,21101,2241,0.362
相,하노라,12,4601,743,0.362
國,라도,27,5416,1421,0.362
也,하여는,69,26664,738,0.361
也,러라,117,26664,1251,0.361
日,하다,163,3756,12378,0.361
後,로,133,5088,7466,0.359
未,하니이다,12,4332,791,0.359
文,로되,30,4388,1954,0.358
君,아,72,6963,2954,0.358
能,하고,573,5699,28730,0.358
於,하시니,38,17777,611,0.358
用,니라,65,4385,4236,0.358
無,하니라,92,9706,2711,0.357
太,하고,384,3822,28730,0.357
事,하니이다,21,7598,791,0.356
天,라하니,64,9000,2035,0.356
其,하고,3081,30717,28730,0.355
諸,로되,25,3669,1954,0.353
以,러니,395,34619,3273,0.352
道,라하니,29,4092,2035,0.351
太,며,10,3822,752,0.35
於,하고,1777,17777,28730,0.35
焉,라하고,13,3049,1225,0.35
禮,를,35,3359,2996,0.349
事,할새,24,7598,908,0.349
天,는,640,9000,20443,0.349
其,라,3207,30717,30042,0.348
夫,로다,19,5744,952,0.348
士,한대,35,4026,2501,0.348
先,하노라,8,3097,743,0.348
至,하니,488,6585,21328,0.348
也,로되,181,26664,1954,0.347
用,라하니,31,4385,2035,0.347
自,하면,30,7614,1137,0.344
乎,니라,58,3952,4236,0.343
太,이,177,3822,13390,0.341
民,면,103,3618,8230,0.341
在,하여는,11,4310,738,0.341
君,리라,21,6963,872,0.341
明,와,27,3261,2395,0.34
書,하여,638,4799,38494,0.339
用,라,455,4385,30042,0.339
君,를,72,6963,2996,0.338
太,요,106,3822,8043,0.337
將,어든,15,5323,817,0.337
自,어늘,133,7614,5066,0.337
乃,하고,340,3432,28730,0.337
事,하시니,16,7598,611,0.336
不,어늘,637,36502,5066,0.335
自,니라,111,7614,4236,0.334
生,하니라,30,3215,2711,0.334
相,하면,18,4601,1137,0.334
從,하니이다,9,3309,791,0.333
以,면,980,34619,8230,0.333
故,라,713,6906,30042,0.332
日,하니라,35,3756,2711,0.332
以,잇가,77,34619,647,0.332
國,며,14,5416,752,0.332
之,면,1968,69570,8230,0.332
從,가,37,3309,3256,0.331
於,면,502,17777,8230,0.33
爲,하시니,48,22901,611,0.329
如,며,15,5821,752,0.328
師,러니,39,3481,3273,0.326
中,하여,743,5639,38494,0.326
太,호되,13,3822,995,0.324
欲,라하고,16,3821,1225,0.324
三,도,11,5380,599,0.322
如,하다,246,5821,12378,0.322
國,면,152,5416,8230,0.321
有,니,430,16242,7760,0.321
子,는,1194,17119,20443,0.321
爲,오,175,22901,2241,0.321
世,도,8,3916,599,0.321
下,하면,41,10574,1137,0.321
禮,하시니,7,3359,611,0.321
其,하니라,284,30717,2711,0.321
君,요,191,6963,8043,0.321
先,하면,12,3097,1137,0.32
用,하면,17,4385,1137,0.32
四,라,326,3183,30042,0.32
行,라하니,34,4901,2035,0.32
以,하며,415,34619,3517,0.32
五,라,330,3226,30042,0.318
今,로,130,5115,7466,0.318
者,며,54,21101,752,0.318
所,로다,41,12656,952,0.318
見,라,449,4395,30042,0.317
如,라,595,5821,30042,0.317
禮,라하고,14,3359,1225,0.317
軍,하니,231,3184,21328,0.317
太,로,97,3822,7466,0.316
已,하시니,8,3851,611,0.316
無,하고,948,9706,28730,0.316
得,하고,675,6911,28730,0.316
用,리라,13,4385,872,0.316
世,며,10,3916,752,0.315
爲,라,2336,22901,30042,0.314
自,니이다,124,7614,4802,0.313
見,리라,13,4395,872,0.313
師,라하니라,8,3481,678,0.312
國,도,11,5416,599,0.312
國,라하여,12,5416,654,0.311
之,며,177,69570,752,0.309
事,어든,21,7598,817,0.309
所,라하니라,29,12656,678,0.308
然,라,640,6302,30042,0.308
明,할새,10,3261,908,0.307
之,잇가,152,69570,647,0.306
知,어든,17,6165,817,0.306
於,하며,211,17777,3517,0.306
王,할새,25,8165,908,0.304
見,하노라,11,4395,743,0.303
言,면,208,7503,8230,0.303
大,하여,1213,9361,38494,0.302
事,러라,32,7598,1251,0.302
用,하니라,40,4385,2711,0.301
二,며,13,5144,752,0.3
軍,하니라,29,3184,2711,0.299
有,라하니,111,16242,2035,0.299
自,라하니,52,7614,2035,0.298
師,도,7,3481,599,0.298
焉,로되,20,3049,1954,0.298
爲,하라,61,22901,794,0.297
用,하여,566,4385,38494,0.296
一,니라,109,7673,4236,0.296
者,요,569,21101,8043,0.296
自,하여,982,7614,38494,0.295
兵,를,42,4184,2996,0.295
又,라,423,4202,30042,0.295
公,라하여,25,11407,654,0.295
者,니,548,21101,7760,0.294
有,러라,68,16242,1251,0.294
以,러라,145,34619,1251,0.294
州,가,43,3948,3256,0.293
世,하시니,8,3916,611,0.292
已,리오,26,3851,2019,0.292
以,어늘,586,34619,5066,0.291
之,요,1868,69570,8043,0.29
言,도,15,7503,599,0.29
出,엔,10,4231,708,0.29
與,를,70,7002,2996,0.289
書,하고,460,4799,28730,0.289
先,하니라,28,3097,2711,0.288
大,어늘,158,9361,5066,0.287
出,면,116,4231,8230,0.287
用,와,35,4385,2395,0.287
及,도,8,4008,599,0.287
士,하고,385,4026,28730,0.286
生,라하여,7,3215,654,0.286
下,라하여,23,10574,654,0.285
民,어늘,61,3618,5066,0.285
今,를,51,5115,2996,0.285
死,아,31,3155,2954,0.285
如,하면,22,5821,1137,0.284
君,호대,18,6963,778,0.283
生,를,32,3215,2996,0.283
所,하여는,31,12656,738,0.282
亦,러니,50,4602,3273,0.282
非,리오,29,4326,2019,0.282
明,라하니,22,3261,2035,0.28
民,러라,15,3618,1251,0.279
與,한대,58,7002,2501,0.278
民,며,9,3618,752,0.277
生,며,8,3215,752,0.277
人,면,523,19215,8230,0.276
世,와,31,3916,2395,0.276
有,요,432,16242,8043,0.276
下,하여,1344,10574,38494,0.274
乃,니라,48,3432,4236,0.274
晉,라하여,7,3243,654,0.273
晉,러니,35,3243,3273,0.272
先,면,84,3097,8230,0.271
君,라하여,15,6963,654,0.271
從,리오,22,3309,2019,0.27
諸,하여,465,3669,38494,0.27
言,를,74,7503,2996,0.27
道,어든,11,4092,817,0.269
將,하노라,13,5323,743,0.268
及,하니,281,4008,21328,0.268
是,니이다,115,7292,4802,0.266
二,니,131,5144,7760,0.265
用,러라,18,4385,1251,0.265
後,도,10,5088,599,0.265
軍,와,25,3184,2395,0.264
自,하다,309,7614,12378,0.264
州,와,31,3948,2395,0.264
用,하고,413,4385,28730,0.264
書,라하니,32,4799,2035,0.263
以,니,880,34619,7760,0.263
而,리라,102,35709,872,0.263
三,하여는,13,5380,738,0.262
先,가,33,3097,3256,0.261
如,하며,67,5821,3517,0.261
文,러니,47,4388,3273,0.261
與,하시니,14,7002,611,0.261
國,라하니라,12,5416,678,0.259
大,라하여,20,9361,654,0.259
於,러니,190,17777,3273,0.258
在,라도,20,4310,1421,0.258
國,라하니,36,5416,2035,0.258
事,한대,62,7598,2501,0.257
文,할새,13,4388,908,0.257
二,러라,21,5144,1251,0.257
皆,며,14,5714,752,0.255
官,로,76,3125,7466,0.255
日,어든,10,3756,817,0.255
國,하라,14,5416,794,0.254
下,리라,30,10574,872,0.253
言,호대,19,7503,778,0.253
士,하시니,8,4026,611,0.252
而,는,2372,35709,20443,0.251
於,로다,55,17777,952,0.251
君,며,17,6963,752,0.25
行,하고,457,4901,28730,0.249
二,도,10,5144,599,0.249
州,하니,273,3948,21328,0.248
是,오,53,7292,2241,0.248
明,하여,407,3261,38494,0.248
兵,하여는,10,4184,738,0.246
大,하고,871,9361,28730,0.246
與,니라,96,7002,4236,0.245
用,니,110,4385,7760,0.244
言,하노라,18,7503,743,0.242
夫,잇가,12,5744,647,0.242
中,하고,523,5639,28730,0.242
文,니라,60,4388,4236,0.241
禮,에,226,3359,20869,0.24
人,라하니라,42,19215,678,0.24
有,하니라,142,16242,2711,0.24
公,로다,35,11407,952,0.239
事,라하고,30,7598,1225,0.239
在,라하고,17,4310,1225,0.238
乃,호되,11,3432,995,0.238
人,어늘,313,19215,5066,0.236
上,하고,508,5497,28730,0.236
諸,라하니라,8,3669,678,0.236
從,며,8,3309,752,0.236
明,하고,301,3261,28730,0.235
三,며,13,5380,752,0.235
謂,가,55,5258,3256,0.235
有,와,125,16242,2395,0.235
使,하니,501,7315,21328,0.234
與,면,185,7002,8230,0.234
生,라하니라,7,3215,678,0.234
事,라가,34,7598,1394,0.233
皆,러니,60,5714,3273,0.233
用,라도,20,4385,1421,0.233
將,호되,17,5323,995,0.233
乃,할새,10,3432,908,0.233
用,하니,300,4385,21328,0.232
非,라하고,17,4326,1225,0.232
至,라도,30,6585,1421,0.232
以,라,3334,34619,30042,0.231
無,하시니,19,9706,611,0.231
如,라가,26,5821,1394,0.231
亦,라하니,30,4602,2035,0.23
明,요,84,3261,8043,0.23
未,라하고,17,4332,1225,0.23
道,하시니,8,4092,611,0.229
大,하니,639,9361,21328,0.229
先,할새,9,3097,908,0.229
得,라하니라,15,6911,678,0.229
國,리오,35,5416,2019,0.229
道,하고,376,4092,28730,0.228
夫,를,55,5744,2996,0.227
中,하다,223,5639,12378,0.227
亦,라하고,18,4602,1225,0.226
是,리오,47,7292,2019,0.225
文,라,420,4388,30042,0.223
禮,라하여,7,3359,654,0.223
於,라,1702,17777,30042,0.223
太,하니라,33,3822,2711,0.222
國,하니,368,5416,21328,0.222
自,할새,22,7614,908,0.221
生,하고,294,3215,28730,0.221
必,오,28,3926,2241,0.221
書,하다,189,4799,12378,0.221
有,라하니라,35,16242,678,0.219
然,도,12,6302,599,0.219
使,어든,19,7315,817,0.219
出,하고,386,4231,28730,0.218
從,로다,10,3309,952,0.217
能,하니라,49,5699,2711,0.216
若,요,87,3413,8043,0.215
至,와,50,6585,2395,0.215
用,아,41,4385,2954,0.213
事,하니,513,7598,21328,0.213
三,를,51,5380,2996,0.213
一,라,729,7673,30042,0.212
事,엔,17,7598,708,0.211
民,하면,13,3618,1137,0.211
得,하여,840,6911,38494,0.21
將,로다,16,5323,952,0.21
知,니,151,6165,7760,0.209
先,러니,32,3097,3273,0.209
上,하니라,47,5497,2711,0.208
人,하다,750,19215,12378,0.208
官,이,132,3125,13390,0.208
行,잇가,10,4901,647,0.208
無,며,23,9706,752,0.207
諸,호대,9,3669,778,0.207
與,라하고,27,7002,1225,0.205
子,라하고,66,17119,1225,0.205
道,리오,26,4092,2019,0.205
侯,라하니라,9,4218,678,0.205
公,라가,50,11407,1394,0.204
軍,도,6,3184,599,0.204
生,하니이다,8,3215,791,0.204
是,라하여,15,7292,654,0.204
死,니,77,3155,7760,0.204
自,하라,19,7614,794,0.203
皆,라하고,22,5714,1225,0.203
與,로되,43,7002,1954,0.203
其,요,776,30717,8043,0.202
於,며,42,17777,752,0.202
死,리오,20,3155,2019,0.201
用,라하여,9,4385,654,0.201
國,니라,72,5416,4236,0.201
道,하여,494,4092,38494,0.2
世,라하니,25,3916,2035,0.2
大,이,393,9361,13390,0.199
死,엔,7,3155,708,0.199
國,는,347,5416,20443,0.199
道,나,65,4092,5073,0.198
國,오,38,5416,2241,0.197
自,러니,78,7614,3273,0.197
以,라가,151,34619,1394,0.196
相,러라,18,4601,1251,0.196
將,하다,206,5323,12378,0.195
其,오,215,30717,2241,0.194
其,러라,120,30717,1251,0.194
民,라하니,23,3618,2035,0.194
夫,아,53,5744,2954,0.194
其,라하니라,65,30717,678,0.193
臣,호되,20,6439,995,0.193
又,니이다,63,4202,4802,0.193
以,아,319,34619,2954,0.192
人,라,1800,19215,30042,0.192
先,하니,206,3097,21328,0.192
無,라도,43,9706,1421,0.191
大,한대,73,9361,2501,0.191
吾,하니,245,3686,21328,0.191
必,어든,10,3926,817,0.191
事,하여,912,7598,38494,0.191
人,며,45,19215,752,0.19
士,하니라,34,4026,2711,0.19
謂,로되,32,5258,1954,0.19
在,어늘,68,4310,5066,0.19
天,어늘,142,9000,5066,0.19
得,하노라,16,6911,743,0.19
事,나,120,7598,5073,0.189
世,요,98,3916,8043,0.188
而,라하니,226,35709,2035,0.188
大,니,226,9361,7760,0.188
之,로다,206,69570,952,0.188
相,하고,411,4601,28730,0.187
爲,하니,1518,22901,21328,0.187
乃,어늘,54,3432,5066,0.186
焉,러니,31,3049,3273,0.186
君,라하니,44,6963,2035,0.185
不,라도,161,36502,1421,0.185
爲,하여,2733,22901,38494,0.183
焉,하다,117,3049,12378,0.183
天,하여,1074,9000,38494,0.183
死,러니,32,3155,3273,0.183
後,로다,15,5088,952,0.182
而,하고,3177,35709,28730,0.182
之,하여는,159,69570,738,0.182
事,로되,46,7598,1954,0.182
如,를,54,5821,2996,0.181
從,로되,20,3309,1954,0.18
以,하라,85,34619,794,0.179
其,가,309,30717,3256,0.178
君,로되,42,6963,1954,0.177
至,어늘,103,6585,5066,0.177
在,며,10,4310,752,0.176
有,러니,164,16242,3273,0.176
四,하시니,6,3183,611,0.176
二,로되,31,5144,1954,0.176
明,호되,10,3261,995,0.175
民,오,25,3618,2241,0.175
行,하라,12,4901,794,0.175
與,러라,27,7002,1251,0.175
能,어늘,89,5699,5066,0.175
吾,가,37,3686,3256,0.175
與,하니,460,7002,21328,0.174
不,하니,2398,36502,21328,0.174
亦,요,114,4602,8043,0.174
