book_name,sentence_id,pa_cluster,sa_dominant_cluster,sa_cluster_diversity,sa_phrase_count
맹자집주,1608,3,0,1,1
맹자집주,1609,3,1,1,1
맹자집주,1610,3,0,1,1
맹자집주,1613,3,3,1,1
맹자집주,1614,3,3,1,1
맹자집주,1639,3,3,1,1
맹자집주,1659,3,1,1,1
맹자집주,1675,3,3,1,2
맹자집주,1676,3,0,1,2
맹자집주,1692,3,3,1,1
맹자집주,1707,3,7,1,2
맹자집주,1727,3,1,1,1
맹자집주,1728,3,1,1,1
맹자집주,1729,3,1,1,1
맹자집주,1730,3,1,1,1
맹자집주,1743,3,0,1,1
맹자집주,1747,3,0,1,1
맹자집주,1757,3,11,1,1
맹자집주,1777,3,11,1,1
맹자집주,1779,3,1,1,1
맹자집주,1780,3,0,1,1
맹자집주,1795,3,3,1,1
맹자집주,1796,3,1,1,1
맹자집주,1800,3,3,1,1
맹자집주,1802,3,13,1,1
맹자집주,1810,3,0,1,1
맹자집주,1811,3,0,1,1
맹자집주,1873,3,0,1,1
맹자집주,1874,3,3,1,1
맹자집주,1895,3,0,1,1
맹자집주,1896,3,1,1,1
맹자집주,1897,3,3,1,2
맹자집주,1898,3,3,2,3
맹자집주,1920,3,0,1,1
맹자집주,1921,3,8,1,1
맹자집주,1952,3,11,1,1
맹자집주,1953,3,3,1,1
맹자집주,1954,3,1,1,1
맹자집주,1979,3,8,1,1
맹자집주,1988,3,0,1,1
맹자집주,1989,3,3,1,1
맹자집주,2000,3,0,1,1
맹자집주,2048,3,1,1,1
맹자집주,2056,3,0,1,1
맹자집주,2057,3,1,1,1
맹자집주,2068,3,1,1,1
맹자집주,2080,3,2,2,3
맹자집주,2081,3,3,1,2
맹자집주,2105,3,3,1,1
맹자집주,2106,3,3,1,1
맹자집주,2107,3,3,1,1
맹자집주,2108,3,3,1,1
맹자집주,2109,3,0,2,5
맹자집주,2131,3,0,1,1
맹자집주,2133,3,0,1,1
맹자집주,2134,3,0,1,1
맹자집주,2135,3,3,1,1
맹자집주,2136,3,3,1,1
맹자집주,2137,3,3,1,1
맹자집주,2155,3,10,1,1
맹자집주,2165,3,0,1,2
맹자집주,2166,3,3,1,1
맹자집주,2167,3,3,1,1
맹자집주,2168,3,0,1,1
맹자집주,2169,3,1,1,1
맹자집주,2170,3,3,2,5
맹자집주,2171,3,0,1,1
맹자집주,2180,3,1,1,1
맹자집주,2181,3,1,1,1
맹자집주,2188,3,3,3,6
맹자집주,2189,3,1,1,1
맹자집주,2209,3,10,1,1
맹자집주,2210,3,1,1,1
맹자집주,2220,3,3,1,1
맹자집주,2235,3,0,1,3
맹자집주,2236,3,0,1,1
맹자집주,2237,3,0,1,1
맹자집주,2261,3,0,1,1
맹자집주,2262,3,0,2,3
맹자집주,2265,3,0,1,1
맹자집주,2266,3,3,1,1
맹자집주,2267,3,7,1,2
맹자집주,2268,3,8,2,2
맹자집주,2277,3,0,2,3
맹자집주,2283,3,0,1,1
맹자집주,2284,3,3,1,1
맹자집주,2285,3,3,1,1
맹자집주,2286,3,0,1,1
맹자집주,2287,3,0,1,1
맹자집주,2288,3,0,1,1
맹자집주,2290,3,0,1,1
맹자집주,2294,3,3,2,3
맹자집주,2297,3,0,1,1
맹자집주,2299,3,0,1,3
맹자집주,2300,3,0,1,1
맹자집주,2301,3,3,1,1
맹자집주,2307,3,0,1,1
맹자집주,2308,3,3,1,1
맹자집주,2309,3,3,2,3
맹자집주,2310,3,3,1,1
맹자집주,2328,3,3,1,1
맹자집주,2329,3,0,1,1
맹자집주,2330,3,8,1,1
맹자집주,2331,3,3,1,3
맹자집주,2332,3,3,1,1
맹자집주,2333,3,3,1,1
맹자집주,2334,3,3,1,1
맹자집주,2335,3,0,1,2
맹자집주,2336,3,3,1,1
맹자집주,2337,3,0,1,1
맹자집주,2340,3,3,1,2
맹자집주,2341,3,1,1,1
맹자집주,2342,3,0,1,1
맹자집주,2343,3,3,1,1
맹자집주,2344,3,4,1,1
맹자집주,2353,3,0,1,1
맹자집주,2354,3,3,1,1
맹자집주,2355,3,0,1,1
맹자집주,2378,3,1,1,1
맹자집주,2379,3,0,1,1
맹자집주,2380,3,0,1,1
맹자집주,2381,3,0,1,1
맹자집주,2387,3,3,1,1
맹자집주,2388,3,0,1,3
맹자집주,2393,3,9,2,2
맹자집주,2394,3,0,1,1
맹자집주,2400,3,3,1,1
맹자집주,2404,3,0,2,5
맹자집주,2405,3,0,1,1
맹자집주,2410,3,7,1,2
맹자집주,2416,3,1,1,1
맹자집주,2417,3,3,1,1
맹자집주,2418,3,0,1,1
맹자집주,2419,3,7,1,2
맹자집주,2431,3,3,1,3
맹자집주,2432,3,1,1,1
맹자집주,2439,3,0,1,1
맹자집주,2474,3,0,1,1
맹자집주,2475,3,3,1,1
맹자집주,2476,3,0,1,1
맹자집주,2477,3,3,1,1
맹자집주,2478,3,3,1,1
맹자집주,2480,3,0,1,1
맹자집주,2481,3,3,1,1
맹자집주,2482,3,0,1,1
맹자집주,2487,3,0,1,1
맹자집주,2488,3,3,1,3
맹자집주,2492,3,8,1,1
맹자집주,2503,3,0,1,1
맹자집주,2504,3,3,1,3
맹자집주,2512,3,3,1,1
맹자집주,2514,3,0,1,1
맹자집주,2530,3,3,1,1
맹자집주,2531,3,0,1,1
맹자집주,2534,3,3,1,1
맹자집주,2535,3,0,1,1
맹자집주,2536,3,1,1,1
맹자집주,2545,3,3,1,1
맹자집주,2566,3,12,3,4
맹자집주,2586,3,0,1,1
맹자집주,2587,3,0,1,1
맹자집주,2588,3,0,1,2
맹자집주,2603,3,0,1,1
맹자집주,2604,3,2,1,1
맹자집주,2620,3,0,2,3
맹자집주,2637,3,13,1,1
맹자집주,2638,3,3,1,1
맹자집주,2650,3,3,1,1
맹자집주,2668,3,3,2,3
맹자집주,2669,3,3,1,1
맹자집주,2670,3,0,1,1
맹자집주,2671,3,1,1,1
맹자집주,2687,3,0,1,1
맹자집주,2688,3,3,1,1
맹자집주,2689,3,0,2,2
맹자집주,2698,3,1,1,1
맹자집주,2715,3,11,1,1
맹자집주,2716,3,3,1,1
맹자집주,2717,3,0,1,1
맹자집주,2718,3,11,1,1
맹자집주,2719,3,11,1,1
맹자집주,2720,3,11,1,1
맹자집주,2737,3,0,1,1
맹자집주,2745,3,0,1,2
맹자집주,2746,3,0,1,1
맹자집주,2753,3,8,3,4
맹자집주,2754,3,3,1,1
맹자집주,2757,3,0,1,1
맹자집주,2758,3,0,1,1
맹자집주,2766,3,11,1,1
맹자집주,2767,3,1,1,1
맹자집주,2768,3,0,1,1
맹자집주,2772,3,9,1,1
맹자집주,2786,3,12,2,3
맹자집주,2787,3,3,2,3
맹자집주,2788,3,0,1,1
맹자집주,2789,3,1,1,1
맹자집주,2790,3,3,1,1
맹자집주,2791,3,3,1,1
맹자집주,2795,3,0,1,1
맹자집주,2796,3,0,1,1
맹자집주,2797,3,3,1,1
맹자집주,2798,3,0,1,1
맹자집주,2799,3,0,2,3
맹자집주,2804,3,0,1,1
맹자집주,2815,3,1,1,1
맹자집주,2816,3,3,1,3
맹자집주,2817,3,3,1,1
맹자집주,2818,3,3,1,1
맹자집주,2819,3,3,1,1
맹자집주,2820,3,3,1,3
맹자집주,2821,3,3,1,1
맹자집주,2847,3,3,1,1
맹자집주,2848,3,0,1,1
맹자집주,2849,3,3,1,1
맹자집주,2859,3,3,1,1
맹자집주,2860,3,0,1,1
맹자집주,2867,3,3,1,1
맹자집주,2868,3,8,1,1
맹자집주,2889,3,0,1,2
맹자집주,2890,3,1,1,1
맹자집주,2891,3,3,1,1
맹자집주,2892,3,0,1,1
맹자집주,2898,3,3,1,1
맹자집주,2899,3,0,2,3
맹자집주,2900,3,0,1,1
맹자집주,2901,3,3,1,1
맹자집주,2906,3,3,1,1
맹자집주,2909,3,3,1,3
맹자집주,2915,3,3,1,1
맹자집주,2922,3,3,1,1
맹자집주,2924,3,0,1,1
맹자집주,2925,3,3,1,1
맹자집주,2926,3,3,1,1
맹자집주,2927,3,0,1,1
맹자집주,2943,3,7,1,2
맹자집주,2944,3,3,1,3
맹자집주,2945,3,0,1,2
맹자집주,2947,3,0,1,3
맹자집주,2948,3,1,1,1
맹자집주,2964,3,1,1,1
맹자집주,2965,3,3,1,3
맹자집주,2971,3,0,1,3
맹자집주,2984,3,1,1,1
맹자집주,2985,3,3,1,1
맹자집주,2989,3,3,1,1
맹자집주,3000,3,1,1,1
맹자집주,3001,3,0,1,1
맹자집주,3019,3,3,1,1
맹자집주,3030,3,3,1,3
맹자집주,3072,3,0,2,2
맹자집주,3073,3,0,1,1
맹자집주,3090,3,0,1,3
맹자집주,3091,3,0,1,1
맹자집주,3110,3,1,1,1
맹자집주,3113,3,11,1,1
맹자집주,3114,3,3,1,3
맹자집주,3115,3,3,2,3
맹자집주,3126,3,1,1,1
맹자집주,3127,3,3,1,1
맹자집주,3139,3,3,1,1
맹자집주,3162,3,0,1,1
맹자집주,3163,3,3,1,1
맹자집주,3164,3,3,1,1
맹자집주,3170,3,8,2,3
맹자집주,3174,3,1,1,1
맹자집주,3175,3,1,1,1
맹자집주,3176,3,1,1,1
맹자집주,3177,3,3,1,1
맹자집주,3219,3,3,1,1
맹자집주,3229,3,4,1,1
맹자집주,3237,3,1,1,1
맹자집주,3248,3,1,1,1
맹자집주,3249,3,0,1,3
맹자집주,3250,3,1,1,1
맹자집주,3264,3,3,1,1
맹자집주,3265,3,3,1,1
맹자집주,3266,3,3,1,1
맹자집주,3270,3,3,1,1
맹자집주,3282,3,0,3,4
맹자집주,3285,3,3,1,1
맹자집주,3346,3,3,1,3
맹자집주,3347,3,3,1,1
맹자집주,3365,3,3,1,1
맹자집주,3386,3,1,1,1
맹자집주,3399,3,3,1,1
맹자집주,3437,3,0,1,1
맹자집주,3458,3,0,2,5
맹자집주,3466,3,3,1,1
맹자집주,3472,3,0,2,3
맹자집주,3473,3,3,2,3
맹자집주,3543,3,0,1,1
맹자집주,3569,3,0,1,1
맹자집주,3570,3,0,2,2
맹자집주,3571,3,0,1,1
맹자집주,3594,3,3,1,1
맹자집주,3599,3,0,1,1
맹자집주,3600,3,0,1,1
맹자집주,3601,3,0,1,1
맹자집주,3602,3,3,2,4
맹자집주,3607,3,3,1,1
맹자집주,3608,3,3,1,1
맹자집주,3611,3,1,1,1
맹자집주,3645,3,0,1,1
맹자집주,3671,3,3,1,1
맹자집주,3678,3,1,1,1
맹자집주,3679,3,1,1,1
맹자집주,3688,3,0,1,1
맹자집주,3695,3,0,2,3
맹자집주,3715,3,0,1,1
맹자집주,3724,3,3,1,1
맹자집주,3725,3,0,1,1
맹자집주,3726,3,11,1,1
맹자집주,3730,3,0,1,1
맹자집주,3731,3,1,1,1
맹자집주,3732,3,0,1,2
맹자집주,3739,3,0,1,1
맹자집주,3740,3,0,1,1
맹자집주,3741,3,3,1,1
맹자집주,3778,3,10,1,1
맹자집주,3779,3,0,1,1
맹자집주,3792,3,5,1,1
맹자집주,3839,3,3,1,1
맹자집주,3860,3,11,1,1
맹자집주,3861,3,0,1,1
맹자집주,3864,3,0,1,1
맹자집주,3872,3,0,1,1
맹자집주,3884,3,11,1,1
맹자집주,3885,3,0,1,1
맹자집주,3894,3,3,1,1
맹자집주,3895,3,3,1,1
맹자집주,3897,3,0,1,2
맹자집주,3898,3,3,1,1
맹자집주,3899,3,3,1,1
맹자집주,3900,3,3,1,1
맹자집주,3923,3,0,1,2
맹자집주,3934,3,0,2,5
맹자집주,3935,3,3,1,1
맹자집주,3946,3,0,2,4
맹자집주,3961,3,0,2,2
맹자집주,3962,3,3,1,1
맹자집주,3979,3,3,1,1
맹자집주,3980,3,3,1,1
맹자집주,3981,3,3,1,1
맹자집주,3985,3,3,1,1
맹자집주,3986,3,3,1,1
맹자집주,3989,3,0,3,7
맹자집주,3990,3,3,1,3
맹자집주,3991,3,0,2,5
맹자집주,3997,3,3,1,1
맹자집주,4015,3,0,1,1
맹자집주,4018,3,1,1,1
맹자집주,4040,3,3,1,1
맹자집주,4041,3,0,1,1
맹자집주,4042,3,7,2,3
맹자집주,4043,3,7,1,2
맹자집주,4044,3,0,1,1
맹자집주,4060,3,13,1,1
맹자집주,4077,3,3,1,1
맹자집주,4078,3,9,1,1
맹자집주,4079,3,3,2,3
맹자집주,4082,3,0,1,1
맹자집주,4083,3,1,1,1
맹자집주,4086,3,3,2,4
맹자집주,4087,3,0,2,2
맹자집주,4088,3,3,1,3
맹자집주,4104,3,3,2,3
맹자집주,4105,3,3,1,1
맹자집주,4106,3,3,1,1
맹자집주,4117,3,1,1,1
맹자집주,4118,3,3,1,3
맹자집주,4119,3,0,1,1
맹자집주,4201,3,3,1,1
맹자집주,4202,3,3,1,1
맹자집주,4203,3,0,1,1
맹자집주,4204,3,3,1,1
맹자집주,4225,3,3,1,1
맹자집주,4265,3,0,1,2
맹자집주,4275,3,3,2,3
맹자집주,4276,3,3,2,4
맹자집주,4308,3,11,1,1
맹자집주,4309,3,3,2,3
맹자집주,4338,3,0,1,1
맹자집주,4339,3,0,1,3
맹자집주,4340,3,3,1,1
맹자집주,4350,3,3,1,1
맹자집주,4351,3,3,1,1
맹자집주,4355,3,0,1,1
맹자집주,4356,3,3,1,1
맹자집주,4376,3,2,2,3
맹자집주,4377,3,3,2,4
맹자집주,4378,3,3,2,4
맹자집주,4379,3,0,1,3
맹자집주,4397,3,0,3,4
맹자집주,4415,3,3,1,1
맹자집주,4421,3,3,2,5
맹자집주,4434,3,1,1,1
맹자집주,4468,3,3,1,1
맹자집주,4473,3,0,1,2
맹자집주,4510,3,2,2,3
맹자집주,4513,3,1,1,1
맹자집주,4514,3,3,1,1
맹자집주,4515,3,0,1,3
맹자집주,4545,3,3,1,1
맹자집주,4575,3,3,1,1
맹자집주,4583,3,3,1,3
맹자집주,4600,3,0,1,1
맹자집주,4615,3,3,1,1
맹자집주,4616,3,3,1,1
맹자집주,4617,3,3,1,1
맹자집주,4642,3,3,1,1
맹자집주,4672,3,0,1,1
맹자집주,4682,3,1,1,1
맹자집주,4683,3,0,1,3
맹자집주,4684,3,0,1,1
맹자집주,4699,3,0,1,2
맹자집주,4730,3,1,1,1
맹자집주,4741,3,0,1,1
맹자집주,4751,3,3,1,1
맹자집주,4752,3,3,1,1
맹자집주,4753,3,3,1,1
맹자집주,4764,3,0,1,1
맹자집주,4765,3,0,2,3
맹자집주,4767,3,0,1,3
맹자집주,4822,3,1,1,1
맹자집주,4832,3,0,1,2
맹자집주,4833,3,0,2,3
맹자집주,4855,3,1,1,1
맹자집주,4866,3,0,1,3
맹자집주,4867,3,0,2,2
맹자집주,4876,3,1,1,1
맹자집주,4877,3,0,1,2
맹자집주,4878,3,3,1,3
맹자집주,4879,3,0,1,2
맹자집주,4899,3,1,1,1
맹자집주,4903,3,1,1,1
맹자집주,4904,3,0,1,1
맹자집주,4905,3,8,1,1
맹자집주,4916,3,0,1,1
맹자집주,4922,3,1,1,1
맹자집주,4929,3,0,1,1
맹자집주,4930,3,0,1,3
맹자집주,4945,3,5,4,5
맹자집주,4946,3,3,2,3
맹자집주,4947,3,0,1,1
맹자집주,4948,3,1,1,1
맹자집주,4956,3,3,1,1
맹자집주,4957,3,3,1,1
맹자집주,4977,3,0,1,2
맹자집주,4980,3,3,1,1
맹자집주,4987,3,0,1,1
맹자집주,4988,3,1,1,1
맹자집주,4989,3,3,1,1
맹자집주,4990,3,1,1,1
맹자집주,5015,3,0,1,1
맹자집주,5016,3,0,1,1
맹자집주,5017,3,3,1,1
맹자집주,5018,3,3,1,1
맹자집주,5019,3,3,1,1
맹자집주,5061,3,0,1,3
맹자집주,5072,3,0,1,1
맹자집주,5073,3,3,2,4
맹자집주,5088,3,3,1,3
맹자집주,5130,3,1,1,1
맹자집주,5131,3,3,2,3
맹자집주,5132,3,3,2,3
맹자집주,5133,3,3,2,3
맹자집주,5134,3,0,1,1
맹자집주,5150,3,2,1,2
맹자집주,5158,3,0,1,1
맹자집주,5159,3,0,1,1
맹자집주,5160,3,2,2,3
맹자집주,5163,3,1,1,1
맹자집주,5172,3,11,1,1
맹자집주,5183,3,0,1,3
맹자집주,5194,3,3,1,1
맹자집주,5195,3,3,1,1
맹자집주,5216,3,0,1,2
맹자집주,5253,3,5,1,1
맹자집주,5254,3,0,1,1
맹자집주,5255,3,11,1,1
맹자집주,5272,3,0,2,3
맹자집주,5311,3,1,1,1
맹자집주,5312,3,0,1,1
맹자집주,5313,3,1,1,1
맹자집주,5314,3,3,1,1
맹자집주,5344,3,1,1,1
맹자집주,5345,3,0,1,1
맹자집주,5354,3,11,1,2
맹자집주,5355,3,3,1,1
맹자집주,5387,3,7,1,2
맹자집주,5388,3,0,1,1
맹자집주,5389,3,3,1,1
맹자집주,5392,3,0,1,2
맹자집주,5453,3,0,1,1
맹자집주,5459,3,7,1,2
맹자집주,5504,3,3,1,1
맹자집주,5550,3,3,1,3
맹자집주,5557,3,0,2,2
맹자집주,5558,3,0,1,1
맹자집주,5559,3,0,1,1
맹자집주,5560,3,3,1,1
맹자집주,5573,3,0,1,1
맹자집주,5590,3,3,1,1
맹자집주,5610,3,0,1,1
맹자집주,5636,3,3,1,1
맹자집주,5674,3,0,2,3
맹자집주,5695,3,0,1,1
맹자집주,5700,3,3,1,1
맹자집주,5701,3,7,1,2
맹자집주,5714,3,0,1,1
맹자집주,5724,3,0,1,1
맹자집주,5725,3,1,1,1
맹자집주,5821,3,3,1,1
맹자집주,5822,3,0,1,1
맹자집주,5823,3,0,1,3
맹자집주,5834,3,0,1,1
맹자집주,5837,3,15,1,1
맹자집주,5843,3,0,1,3
맹자집주,5848,3,3,1,1
맹자집주,5865,3,0,1,1
맹자집주,5866,3,3,1,1
맹자집주,5877,3,0,1,1
맹자집주,5893,3,1,1,1
맹자집주,5898,3,1,1,1
맹자집주,5899,3,0,1,1
맹자집주,5900,3,0,1,1
맹자집주,5904,3,3,1,1
맹자집주,5905,3,0,2,2
맹자집주,5944,3,3,1,1
맹자집주,5976,3,8,1,1
맹자집주,6014,3,3,1,1
맹자집주,6023,3,11,1,1
맹자집주,6024,3,8,1,1
맹자집주,6033,3,11,1,1
맹자집주,6037,3,3,1,3
맹자집주,6040,3,0,1,3
맹자집주,6109,3,3,1,3
맹자집주,6129,3,0,1,1
맹자집주,6144,3,0,1,1
맹자집주,6159,3,0,1,1
맹자집주,6160,3,0,2,4
맹자집주,6161,3,8,1,1
맹자집주,6162,3,0,2,4
맹자집주,6163,3,2,1,2
맹자집주,6179,3,0,1,1
맹자집주,6202,3,3,1,1
맹자집주,6215,3,7,1,2
맹자집주,6221,3,0,1,1
맹자집주,6232,3,3,1,1
맹자집주,6233,3,3,1,1
맹자집주,6234,3,0,1,1
맹자집주,6235,3,3,1,1
맹자집주,6236,3,0,1,1
맹자집주,6304,3,0,1,1
맹자집주,6305,3,5,1,1
맹자집주,6322,3,0,1,1
맹자집주,6326,3,0,2,5
맹자집주,6335,3,0,1,1
맹자집주,6338,3,1,1,1
맹자집주,6345,3,3,1,3
맹자집주,6350,3,0,1,3
맹자집주,6351,3,3,1,1
맹자집주,6352,3,3,1,1
맹자집주,6353,3,3,1,1
맹자집주,6354,3,3,1,1
맹자집주,6359,3,3,1,1
맹자집주,6366,3,0,2,3
맹자집주,6373,3,0,1,1
맹자집주,6374,3,3,1,1
맹자집주,6392,3,3,1,1
맹자집주,6393,3,3,1,1
맹자집주,6395,3,3,1,1
맹자집주,6462,3,3,1,1
맹자집주,6463,3,3,1,1
맹자집주,6464,3,0,2,2
맹자집주,6485,3,0,2,3
맹자집주,6492,3,3,1,1
맹자집주,6493,3,3,1,1
맹자집주,6513,3,3,1,1
맹자집주,6517,3,0,1,1
맹자집주,6522,3,3,1,1
맹자집주,6523,3,0,1,2
맹자집주,6560,3,3,1,1
맹자집주,6565,3,3,1,3
맹자집주,6588,3,0,1,1
맹자집주,6593,3,0,1,1
맹자집주,6594,3,0,1,1
맹자집주,6618,3,0,1,2
맹자집주,6619,3,3,1,1
맹자집주,6632,3,0,2,4
맹자집주,6643,3,0,1,2
맹자집주,6652,3,0,1,3
맹자집주,6658,3,0,1,1
맹자집주,6659,3,0,1,3
맹자집주,6660,3,0,1,1
맹자집주,6661,3,3,2,3
맹자집주,6662,3,3,1,3
맹자집주,6668,3,3,1,1
맹자집주,6669,3,0,1,2
서경집전(상),28,3,3,1,1
서경집전(상),29,3,3,3,4
서경집전(상),34,3,0,2,3
서경집전(상),35,3,3,2,4
서경집전(상),45,3,0,1,1
서경집전(상),50,3,0,1,2
서경집전(상),51,3,3,1,1
서경집전(상),52,3,3,1,3
서경집전(상),56,3,0,2,3
서경집전(상),57,3,0,1,1
서경집전(상),58,3,8,1,1
서경집전(상),64,3,3,1,1
서경집전(상),65,3,0,1,1
서경집전(상),74,3,0,1,4
서경집전(상),75,3,3,1,1
서경집전(상),78,3,2,2,4
서경집전(상),79,3,0,2,4
서경집전(상),80,3,3,1,3
서경집전(상),85,3,3,2,3
서경집전(상),87,3,0,1,2
서경집전(상),91,3,3,1,1
서경집전(상),92,3,3,1,1
서경집전(상),93,3,0,1,2
서경집전(상),94,3,3,2,4
서경집전(상),95,3,0,1,2
서경집전(상),96,3,0,1,1
서경집전(상),97,3,2,2,3
서경집전(상),98,3,2,2,3
서경집전(상),99,3,1,1,1
서경집전(상),102,3,0,2,3
서경집전(상),106,3,0,1,1
서경집전(상),107,3,0,1,1
서경집전(상),108,3,0,1,1
서경집전(상),109,3,0,2,4
서경집전(상),114,3,0,2,2
서경집전(상),120,3,3,1,1
서경집전(상),125,3,0,2,2
서경집전(상),140,3,0,2,2
서경집전(상),141,3,3,1,1
서경집전(상),142,3,0,1,1
서경집전(상),161,3,3,1,3
서경집전(상),166,3,5,2,3
서경집전(상),174,3,0,1,1
서경집전(상),177,3,3,1,1
서경집전(상),178,3,0,1,1
서경집전(상),179,3,3,2,4
서경집전(상),180,3,3,2,6
서경집전(상),182,3,0,1,1
서경집전(상),183,3,3,1,1
서경집전(상),193,3,0,2,2
서경집전(상),194,3,0,1,1
서경집전(상),197,3,3,1,1
서경집전(상),198,3,0,1,1
서경집전(상),199,3,0,1,3
서경집전(상),203,3,8,2,3
서경집전(상),204,3,3,2,4
서경집전(상),225,3,8,1,1
서경집전(상),228,3,3,1,1
서경집전(상),229,3,3,1,1
서경집전(상),232,3,3,2,4
서경집전(상),233,3,0,1,1
서경집전(상),234,3,3,1,3
서경집전(상),235,3,0,1,1
서경집전(상),240,3,0,2,3
서경집전(상),241,3,3,1,1
서경집전(상),244,3,0,1,1
서경집전(상),245,3,3,1,3
서경집전(상),249,3,10,1,1
서경집전(상),250,3,3,2,3
서경집전(상),251,3,0,2,3
서경집전(상),269,3,1,1,1
서경집전(상),270,3,3,1,1
서경집전(상),271,3,0,1,1
서경집전(상),272,3,3,1,3
서경집전(상),273,3,3,1,1
서경집전(상),274,3,3,1,1
서경집전(상),275,3,1,1,1
서경집전(상),280,3,3,1,1
서경집전(상),289,3,3,1,1
서경집전(상),290,3,3,1,3
서경집전(상),295,3,0,1,1
서경집전(상),309,3,3,1,1
서경집전(상),310,3,0,2,5
서경집전(상),346,3,3,1,1
서경집전(상),347,3,4,1,1
서경집전(상),350,3,5,1,1
서경집전(상),354,3,0,2,3
서경집전(상),355,3,3,1,1
서경집전(상),363,3,3,1,3
서경집전(상),368,3,0,1,1
서경집전(상),375,3,3,1,1
서경집전(상),376,3,1,1,1
서경집전(상),380,3,0,2,10
서경집전(상),381,3,1,2,2
서경집전(상),382,3,3,4,10
서경집전(상),383,3,0,1,4
서경집전(상),384,3,0,2,6
서경집전(상),398,3,0,2,2
서경집전(상),399,3,3,1,1
서경집전(상),400,3,0,1,3
서경집전(상),408,3,13,1,2
서경집전(상),409,3,3,1,3
서경집전(상),447,3,0,3,10
서경집전(상),460,3,12,3,6
서경집전(상),461,3,0,1,1
서경집전(상),462,3,3,2,3
서경집전(상),463,3,1,1,1
서경집전(상),468,3,0,2,3
서경집전(상),484,3,3,1,1
서경집전(상),490,3,0,1,1
서경집전(상),495,3,3,1,11
서경집전(상),504,3,0,1,1
서경집전(상),507,3,3,1,1
서경집전(상),508,3,0,1,1
서경집전(상),514,3,3,1,1
서경집전(상),515,3,0,2,2
서경집전(상),516,3,3,1,1
서경집전(상),522,3,13,1,1
서경집전(상),523,3,0,1,1
서경집전(상),524,3,3,1,1
서경집전(상),525,3,3,1,1
서경집전(상),537,3,3,1,3
서경집전(상),538,3,0,2,5
서경집전(상),539,3,0,1,3
서경집전(상),548,3,0,1,3
서경집전(상),549,3,0,1,1
서경집전(상),558,3,3,1,1
서경집전(상),559,3,0,2,4
서경집전(상),563,3,0,1,1
서경집전(상),568,3,1,1,1
서경집전(상),575,3,0,1,1
서경집전(상),581,3,0,1,3
서경집전(상),591,3,1,2,2
서경집전(상),592,3,3,1,1
서경집전(상),600,3,2,1,2
서경집전(상),601,3,2,3,4
서경집전(상),613,3,3,1,1
서경집전(상),615,3,0,2,4
서경집전(상),643,3,3,1,1
서경집전(상),644,3,0,1,1
서경집전(상),654,3,3,1,1
서경집전(상),660,3,3,1,3
서경집전(상),669,3,0,1,1
서경집전(상),706,3,0,1,1
서경집전(상),707,3,3,2,3
서경집전(상),713,3,0,1,1
서경집전(상),714,3,3,1,1
서경집전(상),763,3,0,1,1
서경집전(상),782,3,3,1,1
서경집전(상),785,3,0,1,1
서경집전(상),821,3,0,1,3
서경집전(상),862,3,3,1,1
서경집전(상),867,3,0,1,1
서경집전(상),883,3,0,2,2
서경집전(상),884,3,0,1,1
서경집전(상),888,3,0,1,1
서경집전(상),889,3,3,2,2
서경집전(상),890,3,3,1,3
서경집전(상),914,3,3,2,6
서경집전(상),920,3,0,1,1
서경집전(상),921,3,3,2,4
서경집전(상),923,3,3,1,1
서경집전(상),924,3,1,1,1
서경집전(상),925,3,3,2,4
서경집전(상),926,3,3,1,1
서경집전(상),927,3,3,1,1
서경집전(상),934,3,0,1,1
서경집전(상),955,3,0,1,1
서경집전(상),985,3,3,1,1
서경집전(상),1016,3,0,2,3
서경집전(상),1017,3,3,1,5
서경집전(상),1018,3,0,2,2
서경집전(상),1022,3,3,1,1
서경집전(상),1029,3,0,1,1
서경집전(상),1031,3,0,1,2
서경집전(상),1034,3,0,1,1
서경집전(상),1042,3,0,1,1
서경집전(상),1068,3,0,1,4
서경집전(상),1069,3,0,1,7
서경집전(상),1072,3,3,1,3
서경집전(상),1073,3,0,1,3
서경집전(상),1077,3,3,1,1
서경집전(상),1078,3,3,1,3
서경집전(상),1079,3,0,1,4
서경집전(상),1080,3,0,2,8
서경집전(상),1082,3,0,2,2
서경집전(상),1084,3,0,2,4
서경집전(상),1085,3,3,1,1
서경집전(상),1091,3,0,1,1
서경집전(상),1106,3,0,1,1
서경집전(상),1108,3,3,1,1
서경집전(상),1123,3,0,2,8
서경집전(상),1124,3,3,1,1
서경집전(상),1125,3,0,5,16
서경집전(상),1126,3,3,2,3
서경집전(상),1127,3,0,2,4
서경집전(상),1128,3,0,1,3
서경집전(상),1129,3,3,1,1
서경집전(상),1130,3,0,1,1
서경집전(상),1131,3,4,2,3
서경집전(상),1136,3,0,1,1
서경집전(상),1137,3,0,2,2
서경집전(상),1138,3,3,1,1
서경집전(상),1139,3,3,1,1
서경집전(상),1142,3,0,1,1
서경집전(상),1143,3,0,1,3
서경집전(상),1151,3,0,1,1
서경집전(상),1152,3,0,2,3
서경집전(상),1153,3,3,1,1
서경집전(상),1158,3,2,2,4
서경집전(상),1161,3,3,1,1
서경집전(상),1162,3,0,1,2
서경집전(상),1172,3,3,1,1
서경집전(상),1173,3,0,2,2
서경집전(상),1174,3,3,2,3
서경집전(상),1189,3,0,1,1
서경집전(상),1199,3,3,1,1
